DATE,CPI,Unemp,Prod_Vol,Retail,Exports,Imports,Manuf,Total Reserves,Eff_Ex_Rate,Uncertainty,^GDAXI,Real GDP,price_comp
1991-01-01,63.99836,5.2,77.05526,107.9394,30180000000.0,28550000000.0,3.7283621837549905,68216.094149043,102.06,83.72122,1373.6118219549005,517733.8,98.9
1991-02-01,64.27823000000001,5.2,76.14754,106.0267,28540000000.0,26760000000.0,-1.5404364569961415,66422.2304108188,102.44,98.12363,1510.7430053710937,,99.2
1991-03-01,64.27823000000001,5.3,75.64325,107.1909,28430000000.0,27030000000.0,-0.782268578878759,59125.3020046582,100.53,105.46522,1545.8344970703124,,97.5
1991-04-01,64.55811,5.3,75.03811,105.4446,26080000000.0,26220000000.0,-0.7884362680683273,59721.9636105226,98.36,98.64008,1591.4033377511162,515466.2,95.5
1991-05-01,64.74469,5.3,73.82781,106.0267,28630000000.0,29020000000.0,-1.3245033112582718,60456.9680879592,98.19,94.92087,1633.6863114206417,,95.6
1991-06-01,65.11786,5.4,77.05526,108.1888,27400000000.0,27670000000.0,3.6241610738255,57692.8514604201,98.01,122.41663,1693.157489013672,,95.2
1991-07-01,65.8642,5.5,74.83639000000002,107.3573,28720000000.0,28400000000.0,-2.590673575129536,59482.9660894853,98.7,80.284,1624.096095872962,514515.3,96.2
1991-08-01,65.8642,5.6,73.6261,102.7835,29800000000.0,28210000000.0,-1.3297872340425467,60195.4759676449,99.02,79.84216,1624.8313709605825,,96.5
1991-09-01,65.8642,5.7,73.42439,102.6172,28260000000.0,27980000000.0,-0.9433962264151045,61226.7688098495,99.26,62.66256,1630.8995419456846,,97.1
1991-10-01,66.89041,5.8,74.53381,104.8625,28310000000.0,27530000000.0,2.1768707482993244,60359.8477842004,100.44,105.20462,1580.4222689541905,521756.9,96.9
1991-11-01,67.17029000000001,5.9,75.34068,102.4509,29860000000.0,28050000000.0,0.932090545938744,61507.3694253445,101.62,80.81589,1596.248992919922,,98.0
1991-12-01,67.26358,6.0,75.44154,101.7025,29920000000.0,26890000000.0,0.0,63000.8432819809,102.86,84.47098,1555.5811225043403,,99.0
1992-01-01,67.63675,6.0,76.34926,106.193,29090000000.0,28200000000.0,1.5831134564643867,60811.0382170055,102.71,52.97074,1647.63408314098,529126.3,98.4
1992-02-01,68.00992,6.1,77.66041,103.2825,29350000000.0,27910000000.0,1.2987012987012925,61523.4265355723,102.29,60.1513,1700.2565063476563,,98.0
1992-03-01,68.28979,6.2,75.44154,101.952,29810000000.0,27560000000.0,-2.948717948717949,61642.171467764,102.0,56.16439,1733.2536454634233,,98.0
1992-04-01,68.56966,6.3,75.34068,102.5341,30440000000.0,28760000000.0,0.0,63247.9358956798,102.06,70.48312,1733.809503173828,525907.9,98.3
1992-05-01,68.75625,6.4,74.83639000000002,101.7857,27690000000.0,27030000000.0,-0.924702774108318,62569.9163466775,102.02,91.90487,1764.5252685546875,,98.1
1992-06-01,68.94283,6.5,73.6261,101.2867,26190000000.0,25550000000.0,-1.4666666666666597,64106.3574628254,102.74,113.02247,1777.251983642578,,98.6
1992-07-01,69.12942,6.6,72.31495,102.4509,29210000000.0,28380000000.0,-1.6238159675236723,63346.5715441049,104.48,102.32051,1696.0895624575408,524518.2,100.1
1992-08-01,69.12942,6.8,72.51666,101.2867,28980000000.0,25970000000.0,0.6877579092159524,67058.8204398179,105.33,74.15049,1548.0195138113838,,101.2
1992-09-01,69.12942,6.9,71.91150999999999,102.4509,28430000000.0,26070000000.0,-1.7759562841530117,120255.287852009,106.49,179.83533,1539.6218095259233,,102.5
1992-10-01,69.12942,7.0,71.81066,101.952,28600000000.0,26310000000.0,0.1390820584144484,88400.4091976324,107.99,135.07635,1475.6581809303975,522982.2,104.6
1992-11-01,69.40929,7.1,70.70123000000001,103.532,26810000000.0,25920000000.0,-1.388888888888882,85535.581325567,106.79,113.55889,1518.6109924316406,,103.3
1992-12-01,69.50259,7.2,69.49094000000001,106.6088,27350000000.0,26900000000.0,-1.69014084507043,90967.0803003011,107.98,98.88554,1511.0125,,104.1
1993-01-01,70.71539,7.3,68.68406999999999,97.87721,25770000000.0,24230000000.0,-0.7163323782234922,86040.4086920473,109.27,182.15576,1555.7760131835937,518885.9,104.4
1993-02-01,71.27514000000001,7.4,67.6755,98.54248,28550000000.0,25280000000.0,-1.7316017316017391,77885.3854050558,110.01,120.84519,1647.3575012207032,,105.0
1993-03-01,71.46172,7.5,67.77635,100.0393,26460000000.0,23330000000.0,0.0,70271.4919281571,109.79,152.96633,1687.159126613451,,105.1
1993-04-01,71.64831,7.5,67.27206,100.1225,26330000000.0,24690000000.0,-0.7342143906020522,70045.8162192246,109.74,81.60691,1659.5900085449218,519105.3,104.9
1993-05-01,71.7416,7.6,67.27206,95.79826,26270000000.0,23620000000.0,0.0,70647.1551048569,108.71,143.73661,1621.9452611019738,,104.0
1993-06-01,71.92818,7.7,66.76778,97.79406,26320000000.0,23600000000.0,-0.8875739644970208,68187.5275022037,107.74,105.10146,1677.901901971726,,103.2
1993-07-01,72.30135,7.8,65.25491,98.54248,25930000000.0,23970000000.0,-1.7910447761194106,75133.1100951115,107.51,111.65464,1796.646356756037,522031.1,102.9
1993-08-01,72.30135,7.9,68.07893,100.5383,26760000000.0,24730000000.0,4.2553191489361675,103937.491866297,108.81,118.42284,1896.3713600852273,,104.5
1993-09-01,72.20805,8.0,67.77635,100.2056,26880000000.0,24450000000.0,-1.0204081632653013,85342.826908211,110.42,164.53683,1895.5113747336648,,106.2
1993-10-01,72.20805,8.1,67.77635,97.87721,27200000000.0,24060000000.0,0.441826215022089,77558.5740420026,110.3,108.80492,2017.2623697916667,521665.4,106.3
1993-11-01,72.30135,8.2,67.1712,98.20985,27480000000.0,25220000000.0,-0.8797653958944401,78575.6714223254,108.85,111.52359,2046.8309442429315,,104.7
1993-12-01,72.48793,8.3,67.97807,97.62774,27940000000.0,24500000000.0,1.0355029585798767,77639.8944847905,108.48,60.99567,2170.3600027901784,,104.2
1994-01-01,72.8611,8.4,67.6755,97.00809,27610000000.0,24610000000.0,-0.5856515373352665,81082.798051593,107.39,107.00526,2165.343854631697,528925.3,103.3
1994-02-01,73.42085,8.5,68.68406999999999,97.50813,27970000000.0,25200000000.0,1.914580265095736,78855.9200582107,107.52,64.06528,2123.696496582031,,103.0
1994-03-01,73.51414,8.5,68.3815,97.70815,28940000000.0,26230000000.0,-0.578034682080938,80059.1230710988,108.67,107.48511,2128.895645805027,,104.2
1994-04-01,73.60744,8.6,69.18836,96.90807,28880000000.0,25440000000.0,1.1627906976744131,80969.1768326224,107.9,81.08811,2212.9136770148025,531997.5,103.9
1994-05-01,73.79401999999999,8.5,68.88579,95.90799,30020000000.0,26820000000.0,-0.2873563218390631,82146.4016015874,108.76,72.14538,2217.5290283203126,,104.5
1994-06-01,73.88731,8.5,69.39008000000001,96.30803,30280000000.0,26150000000.0,0.4322766570605166,83891.8924962922,109.5,103.82048,2065.892851329985,,105.1
1994-07-01,74.0739,8.5,69.0875,95.60796,28460000000.0,26550000000.0,-0.2869440459110458,83097.705988985,110.74,104.21251,2094.350475492932,535069.6,106.1
1994-08-01,74.26048,8.4,69.0875,97.00809,30680000000.0,26340000000.0,0.0,84274.2783206659,111.12,87.25247,2165.2169773267665,,106.8
1994-09-01,74.0739,8.4,70.09608,97.50813,29960000000.0,27160000000.0,1.0071942446043116,85001.0159210901,110.37,59.39921,2112.4818281693892,,106.4
1994-10-01,73.98061,8.3,71.40723,97.90816,30040000000.0,26990000000.0,2.279202279202268,85073.0000445362,110.52,101.16266,2039.1290100097656,541067.7,106.6
1994-11-01,74.0739,8.3,71.81066,96.70806,30280000000.0,27460000000.0,0.4178272980501373,82746.2965647143,110.51,121.02753,2069.2195347377233,,106.5
1994-12-01,74.26048,8.2,71.81066,98.70823,31010000000.0,28560000000.0,0.0,77363.2070691661,110.69,124.67861,2063.1366606212796,,106.2
1995-01-01,74.54035999999998,8.2,70.39865,95.90799,31530000000.0,26820000000.0,-2.3578363384188363,78512.643204801,112.14,128.99573,2054.9081753817472,538891.4,107.2
1995-02-01,74.91353000000002,8.1,71.40723,99.30827,31650000000.0,28510000000.0,1.8465909090909,79391.5454811729,113.53,132.60057,2101.859521484375,,108.4
1995-03-01,74.91353000000002,8.1,70.60036,99.30827,31410000000.0,28880000000.0,-0.8368200836820197,82050.7495213172,116.97,114.96805,1995.919974949049,,111.9
1995-04-01,75.00681999999999,8.1,71.0038,97.70815,31290000000.0,27580000000.0,0.2812939521800267,81488.2068977451,116.66,89.53683,1981.188320583767,543280.4,111.7
1995-05-01,75.00681999999999,8.1,71.40723,99.50829,31740000000.0,27850000000.0,0.5610098176718221,82049.9733608172,115.01,72.16571,2071.6956961495534,,110.6
1995-06-01,75.10011,8.1,70.60036,99.30827,32619999999.999996,29260000000.0,-0.8368200836820197,82809.9703551825,114.94,82.42644,2128.52548828125,,110.4
1995-07-01,75.2867,8.2,70.39865,98.20818,30850000000.0,28170000000.0,-0.2812939521800111,83097.7069645798,115.58,64.45788,2186.1042829241073,544231.3,110.4
1995-08-01,75.2867,8.3,69.59179,98.50821,31330000000.0,27310000000.0,-1.4104372355430268,81831.6095310588,113.65,82.95829,2242.568263841712,,108.9
1995-09-01,75.2867,8.3,71.0038,97.90816,33560000000.000004,29480000000.0,2.002861230329032,83364.73571633,113.33,104.31937,2257.492385137649,,108.9
1995-10-01,75.10011,8.4,69.18836,97.50813,32150000000.0,28560000000.0,-2.6647966339410813,83684.0723244497,114.72,98.60905,2163.531935918899,544450.7,110.3
1995-11-01,75.10011,8.4,69.59179,98.30819,32150000000.0,28090000000.0,0.7204610951008608,84206.7282546665,114.36,87.03391,2200.402266068892,,109.9
1995-12-01,75.37999,8.5,69.59179,98.60822,32820000000.0,28890000000.0,0.0,85005.2171828733,113.78,83.24795,2270.3426320929275,,108.8
1996-01-01,75.56657,8.5,69.89435999999999,97.30811,33490000000.000004,30470000000.0,-0.1430615164520895,84322.6378980711,113.1,77.21708,2380.3390780362215,540610.8,108.1
1996-02-01,76.03304,8.6,69.28922,97.10809,32610000000.0,28220000000.0,-0.2865329512893968,85057.4322158612,113.29,127.78348,2433.9195498511904,,108.0
1996-03-01,76.03304,8.6,69.39008000000001,96.80807,32540000000.0,29100000000.0,0.2873563218390791,85309.7627479488,112.13,132.01682,2474.3376348586307,,107.3
1996-04-01,76.03304,8.7,69.39008000000001,98.70823,32939999999.999996,29210000000.0,-0.2865329512893968,86015.2369563925,110.61,79.61822,2521.8375244140625,548144.6,106.5
1996-05-01,76.12633000000001,8.8,69.99521999999999,97.2081,32930000000.0,28210000000.0,1.0057471264367768,84343.900843967,109.52,119.47566,2517.203015136719,,105.5
1996-06-01,76.21961999999998,8.8,70.39865,97.10809,32390000000.0,29490000000.0,0.4267425320057036,85021.8797220703,109.86,108.2983,2555.4142038445725,,105.7
1996-07-01,76.31291,8.9,69.59179,97.60813,34290000000.0,29340000000.0,-1.13314447592069,83995.0807806056,110.69,104.59108,2519.4887058423915,550046.4,106.1
1996-08-01,76.31291,9.0,70.49951,97.60813,33170000000.0,28500000000.0,1.5759312320917147,84450.4590639226,111.25,55.98728,2542.914073597301,,106.9
1996-09-01,76.31291,9.1,71.10465,98.00817,33970000000.0,29800000000.0,0.5641748942171889,84983.3818719359,110.11,88.87241,2600.6714215959823,,106.1
1996-10-01,76.31291,9.2,70.09608,97.10809,35550000000.0,30410000000.0,-1.2622720897615491,85845.7866579507,109.01,91.02712,2695.672274502841,555020.2,105.3
1996-11-01,76.21961999999998,9.3,71.10465,97.2081,34730000000.0,30090000000.0,1.4204545454545383,86349.8451096103,108.95,103.19831,2763.8114420572915,,105.1
1996-12-01,76.49949000000002,9.4,71.10465,96.60805,35380000000.0,30680000000.0,-0.1400560224089784,83177.914017474,108.24,86.6001,2851.6683349609375,,103.9
1997-01-01,77.15253,9.5,70.19694,97.00809,35150000000.0,32200000000.000004,-1.2622720897615491,81597.7859435079,107.89,119.68685,2965.627286044034,552387.4,103.8
1997-02-01,77.24583,9.5,71.20551,95.80798,36060000000.0,31830000000.0,1.5624999999999765,80603.5386045069,106.99,125.7089,3196.0460205078125,,103.0
1997-03-01,77.24583,9.6,72.01236999999999,96.008,37000000000.0,31710000000.0,0.9790209790209898,80165.2146291671,106.72,119.40225,3357.8994911595396,,103.1
1997-04-01,77.15253,9.7,71.7098,97.2081,35190000000.0,30800000000.0,-0.2770083102493213,80569.4849245819,105.86,132.73011,3337.296375621449,558604.7,102.3
1997-05-01,77.33912,9.7,70.80209,95.70798,37690000000.0,32830000000.0,-0.8333333333333139,81552.1769429796,105.71,110.46892,3580.224725020559,,102.1
1997-06-01,77.43241,9.7,73.6261,97.30811,37810000000.0,32590000000.000004,2.8011204481792733,80771.5433411671,104.7,128.70795,3727.8138253348216,,101.2
1997-07-01,78.08546,9.7,74.43296,95.50796,38720000000.0,33880000000.000004,1.498637602179829,78023.165637062,104.02,80.44064,4161.707413383152,560579.6,99.6
1997-08-01,78.17875,9.7,72.01236999999999,93.30778,38280000000.0,33520000000.000004,-3.3557046979865905,77305.0758352582,103.47,99.45233,4191.352376302083,,99.4
1997-09-01,77.99216,9.7,72.61752,95.10793,40620000000.0,34020000000.000004,1.1111111111111212,77195.2732717441,104.2,95.81828,4044.6727183948865,,100.5
1997-10-01,77.89887,9.7,73.6261,97.2081,38970000000.0,34560000000.0,1.3736263736263667,77495.8252280897,104.63,104.92588,4078.974964488637,564748.8,100.7
1997-11-01,77.89887,9.7,74.02953000000002,94.8079,39470000000.0,34200000000.000004,0.2710027100270989,77142.0353220273,105.3,85.71832,3824.8549682617186,,100.9
1997-12-01,78.08546,9.7,74.73553000000001,94.40787,40710000000.0,33500000000.0,1.3513513513513595,77586.69843298,105.78,91.41158,4133.676847759046,,100.6
1998-01-01,78.08546,9.7,75.5424,95.50796,41160000000.0,37610000000.0,0.9333333333333288,76768.5456864368,105.69,75.58884,4284.106189546131,570308.1,100.0
1998-02-01,78.27204,9.7,75.34068,96.10801,40820000000.0,35100000000.0,-0.2642007926023765,77723.9073833532,105.29,72.00928,4575.527514648437,,99.6
1998-03-01,78.17875,9.6,76.34926,98.4082,40380000000.0,34380000000.0,1.192052980132474,78076.3984960598,104.54,108.40598,4915.27685546875,,99.3
1998-04-01,78.27204,9.6,75.64325,95.30795,42260000000.0,37180000000.0,-0.7853403141361506,79329.5553085189,104.78,86.59728,5254.515478515625,567674.9,99.8
1998-05-01,78.36533,9.5,76.04668000000001,95.70798,40660000000.0,33369999999.999996,0.9234828496042315,79855.2553765128,106.02,100.44388,5403.8942228618425,,101.1
1998-06-01,78.45863,9.4,75.44154,94.50787,41110000000.0,36320000000.0,-1.1764705882353028,79778.6556348268,106.19,79.88299,5726.963525390625,,100.9
1998-07-01,78.7385,9.4,77.05526,96.80807,42000000000.0,36130000000.0,2.2486772486772524,79331.7582405018,106.61,105.26717,6003.131305197011,570308.1,100.9
1998-08-01,78.55192,9.3,75.34068,95.60796,39930000000.0,35110000000.0,-2.4579560155239206,80201.8933780203,106.97,109.72397,5388.928524925595,,101.5
1998-09-01,78.36533,9.2,74.83639000000002,95.60796,39730000000.0,34540000000.0,-0.5305039787798528,81849.1089118144,107.61,201.66937,4747.751353870739,,102.3
1998-10-01,78.27204,9.1,75.34068,96.008,40090000000.0,34680000000.0,0.6666666666666634,80882.8831337467,107.7,116.31663,4345.5332364169035,570161.8,102.7
1998-11-01,78.27204,9.1,74.3321,98.30819,40100000000.0,33080000000.0,-1.4569536423840843,84433.5882167025,106.77,133.05347,4833.552339099702,,102.0
1998-12-01,78.36533,9.0,74.63467,96.40804,39060000000.0,35260000000.0,0.537634408602133,74024.1214322423,106.88,112.01244,4770.49951171875,,101.8
1999-01-01,78.27204,8.9,75.84496,96.50804,39274900000.0,34317100000.000004,1.737967914438494,61497.7211402825,106.14,113.21342,5140.372998046875,576927.8,101.0
1999-02-01,78.36533,8.8,74.43296,97.10809,39925600000.0,35114400000.0,-1.9710906701708184,58668.6357835198,105.0,89.6721,4960.824487304688,,99.8
1999-03-01,78.36533,8.8,74.93725,98.10818,39748100000.0,35667100000.0,0.5361930294906139,61155.7102610722,103.89,92.02995,4878.616550611413,,99.2
1999-04-01,78.7385,8.7,75.44154,94.50787,41278900000.0,35955700000.0,0.6666666666666634,60534.5787433334,103.38,83.04404,5183.967016601562,576196.3,99.1
1999-05-01,78.7385,8.6,75.94582,94.8079,41312300000.0,37285100000.0,0.794701986754963,59922.0563945039,103.05,82.16537,5217.082673725329,,98.7
1999-06-01,78.83179,8.6,75.94582,95.40795,41885200000.0,36557300000.0,-0.1314060446780545,60749.5248646092,102.32,106.78118,5293.569963727678,,97.9
1999-07-01,79.20496,8.5,76.55096999999998,95.10793,43279000000.0,37499900000.0,0.9210526315789576,62418.5994262141,102.76,103.57102,5461.107288707386,583950.1,98.1
1999-08-01,79.11166999999999,8.5,77.25697,96.40804,41899500000.0,37693900000.0,0.7822685788787445,62473.1829674906,102.86,77.46382,5203.999134410511,,98.2
1999-09-01,78.92509,8.4,76.9544,93.00775,42758500000.0,37271200000.0,-0.388098318240619,61436.6366800302,101.42,81.28813,5309.290460759943,,97.3
1999-10-01,78.83179,8.4,77.76126,96.10801,42671000000.00001,37248400000.0,1.0389610389610342,60221.8369342501,101.6,89.54574,5320.763299851191,586729.8,97.6
1999-11-01,79.01838000000002,8.3,77.66041,96.30803,45236900000.0,38203500000.0,0.0,58747.6946499645,100.6,102.92409,5786.716375177557,,96.7
1999-12-01,79.29826,8.2,77.76126,96.50804,44761400000.0,39044400000.0,0.2570694087403586,61038.8027420089,99.7,65.17728,6354.989560081845,,95.8
2000-01-01,79.48484,8.2,79.15593,96.40804,44649300000.0,41040000000.0,-0.8974358974358931,59621.5155979144,100.07,51.95106,6915.297177269345,596001.0,96.0
2000-02-01,79.57813,8.1,80.89562,97.40812,46657500000.0,40347200000.0,2.4579560155239357,59560.6136359704,99.07,72.96288,7524.347516741072,,95.3
2000-03-01,79.57813,8.1,80.79897,96.50804,47725000000.0,43647900000.0,0.0,61721.3643092692,97.86,75.43955,7812.148267663043,,94.3
2000-04-01,79.57813,8.0,81.95876,97.40812,47328600000.0,41458800000.0,1.2626262626262703,57675.5047071884,96.87,72.6052,7354.530056423611,600609.2,93.4
2000-05-01,79.48484,8.0,83.89175,97.70815,49509100000.0,45452600000.0,2.743142144638404,58732.2602385796,95.73,84.04166,7180.694491299716,,92.4
2000-06-01,79.85801,8.0,81.47551999999999,96.40804,49283800000.0,43493800000.0,-2.7912621359223437,59518.5338086527,97.38,59.96897,7184.130415482955,,93.7
2000-07-01,80.23118000000001,7.9,83.50516,96.50804,49914100000.0,44884100000.0,1.9975031210986307,56584.2901953103,97.62,58.43812,7192.507626488095,600975.0,93.5
2000-08-01,80.04459,7.9,83.9884,96.90807,49593100000.0,46026800000.0,0.9791921664626768,54421.9869767668,95.98,63.55598,7221.729152513587,,92.4
2000-09-01,80.23118000000001,7.9,84.08505,95.80798,50214300000.0,45367200000.0,0.1212121212121072,57751.1116414149,94.7,70.46378,7027.639508928572,,91.6
2000-10-01,80.13789,7.8,83.7951,96.50804,54127800000.0,47725500000.0,-0.3631961259079885,55179.445970799,93.89,72.28055,6721.190476190476,598414.8,90.9
2000-11-01,80.23118000000001,7.8,84.1817,96.50804,52601600000.0,48519600000.0,0.6075334143377856,56328.9830141119,94.21,108.67674,6814.955433238636,,91.1
2000-12-01,80.88422,7.7,84.5683,97.40812,53394700000.0,49876500000.0,0.7246376811594301,56890.4794852706,96.61,99.95684,6477.845240542763,,92.4
2001-01-01,80.60434000000002,7.7,84.27835,99.70831,53260800000.0,47128900000.0,-0.479616306954434,55827.1540498273,98.2,82.90607,6560.646795099432,611307.0,93.9
2001-02-01,81.0708,7.7,85.24484,97.10809,53002200000.0,46708500000.0,1.3253012048192705,54878.8431084814,97.95,102.49367,6462.667504882813,,93.8
2001-03-01,81.0708,7.6,84.1817,98.00817,52686400000.0,44863000000.0,-1.6646848989298373,53411.4079454819,97.62,108.43224,5917.008678089489,,93.7
2001-04-01,81.44397,7.6,83.11855,97.30811,53636600000.0,47270300000.0,-1.8137847642079852,52073.3650272626,97.06,97.05659,5963.021021792763,609551.5,93.3
2001-05-01,81.72385,7.7,83.89175,97.30811,53494800000.0,45556300000.0,1.4778325123152771,51570.3580129436,96.17,75.26698,6155.762273615057,,92.6
2001-06-01,81.81714000000001,7.7,83.7951,96.80807,53454300000.0,46437800000.0,0.2427184466019271,51151.8410152156,95.56,80.02922,6025.6352306547615,,92.0
2001-07-01,81.91043,7.8,81.66882,96.90807,53785500000.0,45825000000.0,-3.0266343825665847,51803.9488892034,96.25,98.43316,5840.614013671875,609478.3,92.0
2001-08-01,81.72385,7.8,83.89175,96.80807,54198900000.0,44412000000.0,2.746566791510612,51721.1527934432,97.14,73.70343,5438.160389775815,,93.2
2001-09-01,81.72385,7.9,82.73196,96.20802,52271800000.0,44099200000.0,-1.2150668286755848,54017.853741876,97.05,215.05122,4372.371997070312,,93.1
2001-10-01,81.63055,8.0,81.18557,94.90791,52898700000.0,44220900000.0,-1.9680196801967929,55175.3641981325,96.93,204.65605,4577.537364130435,607649.5,93.0
2001-11-01,81.44397,8.0,80.41237,97.80815,50824600000.0,44140300000.0,-1.0037641154328685,54354.5462635429,96.15,165.2718,4949.808660333807,,92.5
2001-12-01,82.19031,8.1,81.28222,96.10801,54470000000.0,43122300000.0,0.6337135614702124,51403.8895539414,97.6,111.50606,5074.550608915441,,92.8
2002-01-01,82.2836,8.1,81.08892,94.30786,51746800000.0,40898400000.0,0.2518891687657279,52833.7989219066,97.3,105.63607,5151.290926846591,605071.2,92.9
